userId,type,country,orderNumber,experimentNumber,training, lineNumber,paragraphNumber,x,z,width,height
18F,s,4,18,181,False,1,1,124.5,66,532.40625,25
18F,s,4,18,181,False,2,1,124.5,103,564.859375,25
18F,s,4,18,181,False,3,1,124.5,136,557.921875,25
18F,s,4,18,181,False,4,1,124.5,169,252,25
18F,s,4,18,181,False,5,1,124.5,66,530.90625,25
18F,s,4,18,181,False,6,1,124.5,202,546.6875,25
18F,s,4,18,181,False,7,1,124.5,235,538.46875,25
18F,s,4,18,181,False,8,1,124.5,268,522.953125,25
18F,s,4,18,181,False,9,1,124.5,301,290.5625,25
18F,s,4,18,181,False,10,1,124.5,66,556.796875,25
18F,s,4,18,181,False,11,1,124.5,334,567.703125,25
18F,s,4,18,181,False,12,1,124.5,367,445.28125,25
18F,s,4,18,181,False,13,1,124.5,66,0,0
18F,s,4,18,181,False,14,2,124.5,783.90625,547.4375,25
18F,s,4,18,181,False,15,2,124.5,820.90625,566.09375,25
18F,s,4,18,181,False,16,2,124.5,853.90625,566.3125,25
18F,s,4,18,181,False,17,2,124.5,886.90625,525.484375,25
18F,s,4,18,181,False,18,2,124.5,783.90625,498.40625,25
18F,s,4,18,181,False,19,2,124.5,952.90625,566.75,25
18F,s,4,18,181,False,20,2,124.5,985.90625,564.34375,25
18F,s,4,18,181,False,21,2,124.5,1018.90625,536.96875,25
18F,s,4,18,181,False,22,2,124.5,1051.90625,527.203125,25
18F,s,4,18,181,False,23,2,124.5,1084.90625,496.328125,25
18F,s,4,18,181,False,24,2,124.5,1117.90625,525.078125,25
18F,s,4,18,181,False,25,2,124.5,1150.90625,494.171875,25
18F,s,4,18,181,False,26,2,124.5,1183.90625,516.640625,25
18F,s,4,18,181,False,27,2,124.5,1216.90625,132.6875,25
18F,s,4,18,181,False,28,2,124.5,783.90625,0,0
18F,s,4,18,181,False,29,3,124.5,1654.8125,566.265625,25
18F,s,4,18,181,False,30,3,124.5,1691.8125,537.4375,25
18F,s,4,18,181,False,31,3,124.5,1724.8125,564.890625,25
18F,s,4,18,181,False,32,3,124.5,1757.8125,523.1875,25
18F,s,4,18,181,False,33,3,124.5,1790.8125,560.359375,25
18F,s,4,18,181,False,34,3,124.5,1823.8125,566.5625,25
18F,s,4,18,181,False,35,3,124.5,1856.8125,467.90625,25
18F,s,4,18,181,False,36,3,124.5,1889.8125,533.875,25
18F,s,4,18,181,False,37,3,124.5,1922.8125,557.25,25
18F,s,4,18,181,False,38,3,124.5,1955.8125,544.828125,25
18F,s,4,18,181,False,39,3,124.5,1988.8125,555.71875,25
18F,s,4,18,181,False,40,3,124.5,2021.8125,87.359375,25
18F,s,4,18,181,False,41,3,124.5,1654.8125,0,0
18F,s,4,18,181,False,42,4,124.5,2279.71875,526.59375,25
18F,s,4,18,181,False,43,4,124.5,2316.71875,513.28125,25
