userId,type,country,orderNumber,experimentNumber,training, timestamp,x,y,events(start fixation = 1 start saccade = 2),contentType,content
3MW2421,e,3,21,41,False,3506288,229,-38,0,none,none
3MW2421,e,3,21,41,False,3506298,228,-38,0,none,none
3MW2421,e,3,21,41,False,3506308,226,-37,0,none,none
3MW2421,e,3,21,41,False,3506318,226,-36,0,none,none
3MW2421,e,3,21,41,False,3506328,227,-39,0,none,none
3MW2421,e,3,21,41,False,3506338,226,-38,0,none,none
3MW2421,e,3,21,41,False,3506348,226,-36,0,none,none
3MW2421,e,3,21,41,False,3506358,228,-36,0,none,none
3MW2421,e,3,21,41,False,3506368,227,-37,0,none,none
3MW2421,e,3,21,41,False,3506378,228,-36,0,none,none
3MW2421,e,3,21,41,False,3506388,230,-35,0,none,none
3MW2421,e,3,21,41,False,3506398,230,-34,0,none,none
3MW2421,e,3,21,41,False,3506408,229,-37,0,none,none
3MW2421,e,3,21,41,False,3506418,229,-37,0,none,none
3MW2421,e,3,21,41,False,3506428,229,-39,0,none,none
3MW2421,e,3,21,41,False,3506438,227,-36,0,none,none
3MW2421,e,3,21,41,False,3506448,230,-36,0,none,none
3MW2421,e,3,21,41,False,3506458,228,-37,0,none,none
3MW2421,e,3,21,41,False,3506468,228,-37,0,none,none
3MW2421,e,3,21,41,False,3506478,231,-36,0,none,none
3MW2421,e,3,21,41,False,3506488,230,-35,0,none,none
3MW2421,e,3,21,41,False,3506498,229,-37,0,none,none
3MW2421,e,3,21,41,False,3506508,233,-35,0,none,none
3MW2421,e,3,21,41,False,3506518,141,-167,0,none,none
3MW2421,e,3,21,41,False,3506528,141,-169,0,none,none
3MW2421,e,3,21,41,False,3506538,383,216,0,text,para_1
3MW2421,e,3,21,41,False,3506548,381,217,0,text,para_1
3MW2421,e,3,21,41,False,3506558,381,222,0,text,para_1
3MW2421,e,3,21,41,False,3506568,NaN,NaN,2,text,para_1
3MW2421,e,3,21,41,False,3506578,NaN,NaN,0,text,para_1
3MW2421,e,3,21,41,False,3506588,NaN,NaN,0,none,none
3MW2421,e,3,21,41,False,3506598,NaN,NaN,0,text,para_1
3MW2421,e,3,21,41,False,3506608,NaN,NaN,0,text,para_1
3MW2421,e,3,21,41,False,3506618,NaN,NaN,0,text,para_1
3MW2421,e,3,21,41,False,3506628,318,329,1,text,para_1
3MW2421,e,3,21,41,False,3506638,317,329,0,text,para_1
3MW2421,e,3,21,41,False,3506648,317,327,0,text,para_1
3MW2421,e,3,21,41,False,3506658,316,323,0,text,para_1
3MW2421,e,3,21,41,False,3506668,315,326,0,text,para_1
3MW2421,e,3,21,41,False,3506678,315,327,0,text,para_1
3MW2421,e,3,21,41,False,3506688,316,327,0,text,para_1
3MW2421,e,3,21,41,False,3506698,316,327,0,text,para_1
3MW2421,e,3,21,41,False,3506708,319,327,0,text,para_1
3MW2421,e,3,21,41,False,3506718,390,332,0,none,none
3MW2421,e,3,21,41,False,3506728,NaN,NaN,2,none,none
3MW2421,e,3,21,41,False,3506738,NaN,NaN,0,none,none
3MW2421,e,3,21,41,False,3506748,NaN,NaN,0,text,para_1
