userId,type,country,orderNumber,experimentNumber,training, lineNumber,paragraphNumber,x,z,width,height
2ML3603,s,3,3,10,False,1,1,226.5,66,545.921875,25
2ML3603,s,3,3,10,False,2,1,226.5,103,470.453125,25
2ML3603,s,3,3,10,False,3,1,226.5,136,484.921875,25
2ML3603,s,3,3,10,False,4,1,226.5,169,567.640625,25
2ML3603,s,3,3,10,False,5,1,226.5,202,225.578125,25
2ML3603,s,3,3,10,False,6,1,226.5,66,490.515625,25
2ML3603,s,3,3,10,False,7,1,226.5,235,544.890625,25
2ML3603,s,3,3,10,False,8,1,226.5,268,526.53125,25
2ML3603,s,3,3,10,False,9,1,226.5,301,506.78125,25
2ML3603,s,3,3,10,False,10,1,226.5,66,0,0
2ML3603,s,3,3,10,False,11,2,226.5,650,524.765625,25
2ML3603,s,3,3,10,False,12,2,226.5,687,560.5,25
2ML3603,s,3,3,10,False,13,2,226.5,720,568.546875,25
2ML3603,s,3,3,10,False,14,2,236,753,163.734375,25
2ML3603,s,3,3,10,False,15,2,226.5,650,501.359375,25
2ML3603,s,3,3,10,False,16,2,226.5,786,514.28125,25
2ML3603,s,3,3,10,False,17,2,226.5,819,566.296875,25
2ML3603,s,3,3,10,False,18,2,226.5,852,305.09375,25
2ML3603,s,3,3,10,False,19,2,226.5,650,0,0
2ML3603,s,3,3,10,False,20,3,226.5,1130.90625,549.15625,25
2ML3603,s,3,3,10,False,21,3,226.5,1167.90625,371.203125,25
2ML3603,s,3,3,10,False,22,3,226.5,1130.90625,472.890625,25
2ML3603,s,3,3,10,False,23,3,226.5,1200.90625,526.984375,25
2ML3603,s,3,3,10,False,24,3,226.5,1233.90625,555.25,25
2ML3603,s,3,3,10,False,25,3,226.5,1266.90625,311.3125,25
2ML3603,s,3,3,10,False,26,3,226.5,1130.90625,524.453125,25
2ML3603,s,3,3,10,False,27,3,226.5,1299.90625,534.390625,25
2ML3603,s,3,3,10,False,28,3,226.5,1332.90625,84.015625,25
2ML3603,s,3,3,10,False,29,3,226.5,1130.90625,481.15625,25
2ML3603,s,3,3,10,False,30,3,226.5,1365.90625,514.328125,25
2ML3603,s,3,3,10,False,31,3,226.5,1398.90625,325.03125,25
2ML3603,s,3,3,10,False,32,3,226.5,1130.90625,0,0
2ML3603,s,3,3,10,False,33,4,226.5,1630.90625,559.28125,25
2ML3603,s,3,3,10,False,34,4,226.5,1667.90625,537.203125,25
2ML3603,s,3,3,10,False,35,4,226.5,1700.90625,58.328125,25
2ML3603,s,3,3,10,False,36,4,226.5,1630.90625,556.765625,25
2ML3603,s,3,3,10,False,37,4,226.5,1733.90625,503.703125,25
2ML3603,s,3,3,10,False,38,4,226.5,1766.90625,543.3125,25
2ML3603,s,3,3,10,False,39,4,226.5,1799.90625,558.5,25
2ML3603,s,3,3,10,False,40,4,226.5,1832.90625,401.640625,25
2ML3603,s,3,3,10,False,41,4,226.5,1630.90625,557.5625,25
2ML3603,s,3,3,10,False,42,4,226.5,1865.90625,545.078125,25
2ML3603,s,3,3,10,False,43,4,226.5,1898.90625,560.90625,25
2ML3603,s,3,3,10,False,44,4,226.5,1931.90625,240.5625,25
2ML3603,s,3,3,10,False,45,4,226.5,1630.90625,0,0
2ML3603,s,3,3,10,False,46,5,226.5,2184.90625,556.828125,25
2ML3603,s,3,3,10,False,47,5,226.5,2221.90625,496.640625,25
2ML3603,s,3,3,10,False,48,5,226.5,2254.90625,524.796875,25
2ML3603,s,3,3,10,False,49,5,226.5,2287.90625,546.734375,25
2ML3603,s,3,3,10,False,50,5,226.5,2320.90625,115.875,25
2ML3603,s,3,3,10,False,51,5,226.5,2184.90625,550.421875,25
2ML3603,s,3,3,10,False,52,5,226.5,2353.90625,542.625,25
2ML3603,s,3,3,10,False,53,5,226.5,2386.90625,511.9375,25
2ML3603,s,3,3,10,False,54,5,226.5,2419.90625,391.109375,25
2ML3603,s,3,3,10,False,55,5,226.5,2184.90625,0,0
2ML3603,s,3,3,10,False,56,6,226.5,2651.90625,565.78125,25
2ML3603,s,3,3,10,False,57,6,226.5,2688.90625,534.234375,25
2ML3603,s,3,3,10,False,58,6,226.5,2721.90625,450.390625,25
2ML3603,s,3,3,10,False,59,6,226.5,2651.90625,534.375,25
2ML3603,s,3,3,10,False,60,6,226.5,2754.90625,546.765625,25
2ML3603,s,3,3,10,False,61,6,226.5,2787.90625,550.203125,25
2ML3603,s,3,3,10,False,62,6,226.5,2820.90625,522.375,25
2ML3603,s,3,3,10,False,63,6,226.5,2853.90625,501.359375,25
2ML3603,s,3,3,10,False,64,6,226.5,2886.90625,67.296875,25
2ML3603,s,3,3,10,False,65,6,226.5,2651.90625,538.015625,25
2ML3603,s,3,3,10,False,66,6,226.5,2919.90625,497.484375,25
2ML3603,s,3,3,10,False,67,6,226.5,2952.90625,528.65625,25
2ML3603,s,3,3,10,False,68,6,226.5,2985.90625,526.203125,25
2ML3603,s,3,3,10,False,69,6,226.5,3018.90625,402.71875,25
2ML3603,s,3,3,10,False,70,6,226.5,2651.90625,541.265625,25
2ML3603,s,3,3,10,False,71,6,226.5,3051.90625,378.65625,25
2ML3603,s,3,3,10,False,72,6,226.5,2651.90625,0,0
2ML3603,s,3,3,10,False,73,7,226.5,3351.8125,502.15625,25
2ML3603,s,3,3,10,False,74,7,226.5,3388.8125,552.015625,25
2ML3603,s,3,3,10,False,75,7,226.5,3421.8125,465.0625,25
2ML3603,s,3,3,10,False,76,7,226.5,3454.8125,141.609375,25
2ML3603,s,3,3,10,False,77,7,226.5,3351.8125,538.046875,25
2ML3603,s,3,3,10,False,78,7,226.5,3487.8125,479.265625,25
2ML3603,s,3,3,10,False,79,7,226.5,3520.8125,515.84375,25
2ML3603,s,3,3,10,False,80,7,226.5,3351.8125,558.171875,25
2ML3603,s,3,3,10,False,81,7,226.5,3553.8125,554.875,25
2ML3603,s,3,3,10,False,82,7,226.5,3586.8125,528.609375,25
2ML3603,s,3,3,10,False,83,7,226.5,3619.8125,560.28125,25
2ML3603,s,3,3,10,False,84,7,226.5,3652.8125,524.09375,25
2ML3603,s,3,3,10,False,85,7,226.5,3685.8125,80.375,25
2ML3603,s,3,3,10,False,86,7,226.5,3685.8125,80.375,25
2ML3603,s,3,3,10,False,87,8,226.5,3917.8125,560.6875,25
2ML3603,s,3,3,10,False,88,8,226.5,3954.8125,548.28125,25
2ML3603,s,3,3,10,False,89,8,226.5,3987.8125,524.390625,25
2ML3603,s,3,3,10,False,90,8,226.5,4020.8125,546.203125,25
2ML3603,s,3,3,10,False,91,8,226.5,4053.8125,539.015625,25
2ML3603,s,3,3,10,False,92,8,226.5,4086.8125,515.34375,25
2ML3603,s,3,3,10,False,93,8,226.5,4119.8125,505.5625,25
2ML3603,s,3,3,10,False,94,8,226.5,4152.8125,553.40625,25
2ML3603,s,3,3,10,False,95,8,226.5,4185.8125,510.828125,25
2ML3603,s,3,3,10,False,96,8,226.5,4218.8125,488.75,25
2ML3603,s,3,3,10,False,97,8,226.5,4251.8125,539.5,25
2ML3603,s,3,3,10,False,98,8,226.5,4284.8125,549.5,25
2ML3603,s,3,3,10,False,99,8,226.5,4317.8125,474.09375,25
2ML3603,s,3,3,10,False,100,8,226.5,4350.8125,560.09375,25
2ML3603,s,3,3,10,False,101,8,226.5,4383.8125,541.265625,25
2ML3603,s,3,3,10,False,102,8,226.5,3917.8125,0,0
2ML3603,s,3,3,10,False,103,9,226.5,4679.71875,436.3125,25
2ML3603,s,3,3,10,False,104,9,226.5,4716.71875,521.1875,25
2ML3603,s,3,3,10,False,105,9,226.5,4749.71875,539.5625,25
2ML3603,s,3,3,10,False,106,9,226.5,4782.71875,542.578125,25
2ML3603,s,3,3,10,False,107,9,226.5,4679.71875,559.3125,25
2ML3603,s,3,3,10,False,108,9,226.5,4848.71875,560.75,25
2ML3603,s,3,3,10,False,109,9,226.5,4881.71875,522.390625,25
2ML3603,s,3,3,10,False,110,9,226.5,4914.71875,252.421875,25
2ML3603,s,3,3,10,False,111,9,226.5,4679.71875,0,0
2ML3603,s,3,3,10,False,112,10,226.5,5163.71875,546.015625,25
2ML3603,s,3,3,10,False,113,10,226.5,5200.71875,540.921875,25
2ML3603,s,3,3,10,False,114,10,226.5,5233.71875,521.609375,25
2ML3603,s,3,3,10,False,115,10,226.5,5266.71875,519.34375,25
2ML3603,s,3,3,10,False,116,10,226.5,5299.71875,554.421875,25
2ML3603,s,3,3,10,False,117,10,226.5,5163.71875,517.5625,25
2ML3603,s,3,3,10,False,118,10,226.5,5365.71875,461.140625,25
2ML3603,s,3,3,10,False,119,10,226.5,5398.71875,468.390625,25
2ML3603,s,3,3,10,False,120,10,226.5,5163.71875,559.234375,25
2ML3603,s,3,3,10,False,121,10,226.5,5431.71875,459.953125,25
2ML3603,s,3,3,10,False,122,10,226.5,5464.71875,544.8125,25
2ML3603,s,3,3,10,False,123,10,226.5,5497.71875,195.515625,25
2ML3603,s,3,3,10,False,124,10,226.5,5163.71875,0,0
2ML3603,s,3,3,10,False,125,11,226.5,5797.625,558.25,25
2ML3603,s,3,3,10,False,126,11,226.5,5834.625,223.390625,25
2ML3603,s,3,3,10,False,127,11,226.5,5797.625,531.65625,25
2ML3603,s,3,3,10,False,128,11,226.5,5867.625,542.65625,25
2ML3603,s,3,3,10,False,129,11,226.5,5900.625,531.6875,25
2ML3603,s,3,3,10,False,130,11,226.5,5933.625,110.28125,25
2ML3603,s,3,3,10,False,131,11,226.5,5797.625,497.390625,25
2ML3603,s,3,3,10,False,132,11,226.5,5966.625,483.5625,25
2ML3603,s,3,3,10,False,133,11,226.5,5999.625,506.890625,25
2ML3603,s,3,3,10,False,134,11,226.5,6032.625,506.078125,25
2ML3603,s,3,3,10,False,135,11,226.5,6065.625,523.234375,25
2ML3603,s,3,3,10,False,136,11,226.5,6098.625,499.515625,25
2ML3603,s,3,3,10,False,137,11,226.5,6131.625,502.765625,25
2ML3603,s,3,3,10,False,138,11,226.5,6164.625,91.921875,25
2ML3603,s,3,3,10,False,139,11,226.5,5797.625,0,0
2ML3603,s,3,3,10,False,140,12,226.5,6392.625,532.140625,25
2ML3603,s,3,3,10,False,141,12,226.5,6429.625,546.4375,25
2ML3603,s,3,3,10,False,142,12,226.5,6462.625,473.4375,25
2ML3603,s,3,3,10,False,143,12,226.5,6495.625,494.84375,25
2ML3603,s,3,3,10,False,144,12,226.5,6528.625,551.203125,25
2ML3603,s,3,3,10,False,145,12,226.5,6561.625,499.875,25
2ML3603,s,3,3,10,False,146,12,226.5,6594.625,552.34375,25
2ML3603,s,3,3,10,False,147,12,226.5,6627.625,481.984375,25
2ML3603,s,3,3,10,False,148,12,226.5,6660.625,552.140625,25
2ML3603,s,3,3,10,False,

