userId,type,country,orderNumber,experimentNumber,training, timestamp,x,y,events(start fixation = 1 start saccade = 2),contentType,content
2FQ2014,n,3,14,27,False,2509319,240,-49,1,none,none
2FQ2014,n,3,14,27,False,2509329,240,-49,0,none,none
2FQ2014,n,3,14,27,False,2509339,240,-49,0,none,none
2FQ2014,n,3,14,27,False,2509349,240,-48,0,none,none
2FQ2014,n,3,14,27,False,2509359,240,-48,0,none,none
2FQ2014,n,3,14,27,False,2509369,240,-48,0,none,none
2FQ2014,n,3,14,27,False,2509379,149,-179,0,none,none
2FQ2014,n,3,14,27,False,2509389,150,-178,0,none,none
2FQ2014,n,3,14,27,False,2509399,391,207,0,text,para_1
2FQ2014,n,3,14,27,False,2509409,392,207,0,text,para_1
2FQ2014,n,3,14,27,False,2509419,381,212,0,text,para_1
2FQ2014,n,3,14,27,False,2509429,NaN,NaN,2,text,para_1
2FQ2014,n,3,14,27,False,2509439,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509449,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509459,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509469,354,234,1,text,para_1
2FQ2014,n,3,14,27,False,2509479,353,235,0,text,para_1
2FQ2014,n,3,14,27,False,2509489,354,234,0,text,para_1
2FQ2014,n,3,14,27,False,2509499,354,233,0,text,para_1
2FQ2014,n,3,14,27,False,2509509,354,234,0,text,para_1
2FQ2014,n,3,14,27,False,2509519,354,234,0,text,para_1
2FQ2014,n,3,14,27,False,2509529,354,235,0,text,para_1
2FQ2014,n,3,14,27,False,2509539,355,235,0,text,para_1
2FQ2014,n,3,14,27,False,2509549,354,234,0,text,para_1
2FQ2014,n,3,14,27,False,2509559,355,234,0,text,para_1
2FQ2014,n,3,14,27,False,2509569,356,236,0,text,para_1
2FQ2014,n,3,14,27,False,2509579,421,268,0,text,para_1
2FQ2014,n,3,14,27,False,2509589,NaN,NaN,2,text,para_1
2FQ2014,n,3,14,27,False,2509599,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509609,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509619,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509629,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509639,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509649,520,314,1,text,para_1
2FQ2014,n,3,14,27,False,2509659,521,316,0,text,para_1
2FQ2014,n,3,14,27,False,2509669,521,315,0,text,para_1
2FQ2014,n,3,14,27,False,2509679,521,315,0,text,para_1
2FQ2014,n,3,14,27,False,2509689,520,315,0,text,para_1
2FQ2014,n,3,14,27,False,2509699,522,315,0,text,para_1
2FQ2014,n,3,14,27,False,2509709,522,314,0,text,para_1
2FQ2014,n,3,14,27,False,2509719,522,313,0,text,para_1
2FQ2014,n,3,14,27,False,2509729,522,313,0,text,para_1
2FQ2014,n,3,14,27,False,2509739,524,313,0,text,para_1
2FQ2014,n,3,14,27,False,2509749,523,313,0,text,para_1
2FQ2014,n,3,14,27,False,2509759,522,311,0,text,para_1
2FQ2014,n,3,14,27,False,2509769,519,267,0,text,para_1
2FQ2014,n,3,14,27,False,2509779,NaN,NaN,2,text,para_1
2FQ2014,n,3,14,27,False,2509789,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509799,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509809,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509819,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509829,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509839,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2509849,522,77,1,text,para_1
2FQ2014,n,3,14,27,False,2509859,522,77,0,text,para_1
2FQ2014,n,3,14,27,False,2509869,521,77,0,text,para_1
2FQ2014,n,3,14,27,False,2509879,521,75,0,text,para_1
2FQ2014,n,3,14,27,False,2509889,523,76,0,text,para_1
2FQ2014,n,3,14,27,False,2509899,521,76,0,text,para_1
2FQ2014,n,3,14,27,False,2509909,522,75,0,text,para_1
2FQ2014,n,3,14,27,False,2509919,523,75,0,text,para_1
2FQ2014,n,3,14,27,False,2509929,524,75,0,text,para_1
2FQ2014,n,3,14,27,False,2509939,522,75,0,text,para_1
2FQ2014,n,3,14,27,False,2509949,521,74,0,text,para_1
2FQ2014,n,3,14,27,False,2509959,522,74,0,text,para_1
2FQ2014,n,3,14,27,False,2509969,522,74,0,text,para_1
2FQ2014,n,3,14,27,False,2509979,524,76,0,text,para_1
2FQ2014,n,3,14,27,False,2509989,456,96,0,text,para_1
2FQ2014,n,3,14,27,False,2509999,NaN,NaN,2,text,para_1
2FQ2014,n,3,14,27,False,2510009,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2510019,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2510029,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2510039,370,104,1,text,para_1
2FQ2014,n,3,14,27,False,2510049,371,104,0,text,para_1
2FQ2014,n,3,14,27,False,2510059,370,103,0,text,para_1
2FQ2014,n,3,14,27,False,2510069,371,103,0,text,para_1
2FQ2014,n,3,14,27,False,2510079,369,104,0,text,para_1
2FQ2014,n,3,14,27,False,2510089,372,105,0,text,para_1
2FQ2014,n,3,14,27,False,2510099,370,104,0,text,para_1
2FQ2014,n,3,14,27,False,2510109,372,103,0,text,para_1
2FQ2014,n,3,14,27,False,2510119,371,103,0,text,para_1
2FQ2014,n,3,14,27,False,2510129,373,104,0,text,para_1
2FQ2014,n,3,14,27,False,2510139,370,105,0,text,para_1
2FQ2014,n,3,14,27,False,2510149,372,104,0,text,para_1
2FQ2014,n,3,14,27,False,2510159,371,105,0,text,para_1
2FQ2014,n,3,14,27,False,2510169,371,105,0,text,para_1
2FQ2014,n,3,14,27,False,2510179,374,105,0,text,para_1
2FQ2014,n,3,14,27,False,2510189,372,104,0,text,para_1
2FQ2014,n,3,14,27,False,2510199,373,108,0,text,para_1
2FQ2014,n,3,14,27,False,2510209,372,155,0,text,para_1
2FQ2014,n,3,14,27,False,2510219,NaN,NaN,2,text,para_1
2FQ2014,n,3,14,27,False,2510229,NaN,NaN,0,text,para_2
2FQ2014,n,3,14,27,False,2510239,NaN,NaN,0,text,para_2
2FQ2014,n,3,14,27,False,2510249,NaN,NaN,0,none,none
2FQ2014,n,3,14,27,False,2510259,NaN,NaN,0,none,none
2FQ2014,n,3,14,27,False,2510269,NaN,NaN,0,none,none
2FQ2014,n,3,14,27,False,2510279,NaN,NaN,0,none,none
2FQ2014,n,3,14,27,False,2510289,NaN,NaN,0,none,none
2FQ2014,n,3,14,27,False,2510299,405,611,1,none,none
2FQ2014,n,3,14,27,False,2510309,405,608,0,none,none
2FQ2014,n,3,14,27,False,2510319,404,610,0,none,none
2FQ2014,n,3,14,27,False,2510329,404,612,0,none,none
2FQ2014,n,3,14,27,False,2510339,403,609,0,none,none
2FQ2014,n,3,14,27,False,2510349,403,610,0,none,none
2FQ2014,n,3,14,27,False,2510359,402,610,0,none,none
2FQ2014,n,3,14,27,False,2510369,402,611,0,none,none
2FQ2014,n,3,14,27,False,2510379,401,609,0,none,none
2FQ2014,n,3,14,27,False,2510389,402,611,0,none,none
2FQ2014,n,3,14,27,False,2510399,401,613,0,none,none
2FQ2014,n,3,14,27,False,2510409,402,612,0,none,none
2FQ2014,n,3,14,27,False,2510419,395,621,0,none,none
2FQ2014,n,3,14,27,False,2510429,377,637,0,none,none
2FQ2014,n,3,14,27,False,2510439,NaN,NaN,2,none,none
2FQ2014,n,3,14,27,False,2510449,NaN,NaN,0,none,none
2FQ2014,n,3,14,27,False,2510459,NaN,NaN,0,none,none
2FQ2014,n,3,14,27,False,2510469,383,636,1,none,none
2FQ2014,n,3,14,27,False,2510479,382,636,0,none,none
2FQ2014,n,3,14,27,False,2510489,383,637,0,none,none
2FQ2014,n,3,14,27,False,2510499,383,636,0,none,none
2FQ2014,n,3,14,27,False,2510509,383,636,0,none,none
2FQ2014,n,3,14,27,False,2510519,384,637,0,none,none
2FQ2014,n,3,14,27,False,2510529,384,636,0,none,none
2FQ2014,n,3,14,27,False,2510539,385,637,0,none,none
2FQ2014,n,3,14,27,False,2510549,385,637,0,none,none
2FQ2014,n,3,14,27,False,2510559,387,637,0,none,none
2FQ2014,n,3,14,27,False,2510569,387,636,0,none,none
2FQ2014,n,3,14,27,False,2510579,389,635,0,none,none
2FQ2014,n,3,14,27,False,2510589,389,634,0,none,none
2FQ2014,n,3,14,27,False,2510599,390,635,0,none,none
2FQ2014,n,3,14,27,False,2510609,389,634,0,none,none
2FQ2014,n,3,14,27,False,2510619,390,634,0,none,none
2FQ2014,n,3,14,27,False,2510629,NaN,NaN,2,text,para_2
2FQ2014,n,3,14,27,False,2510639,NaN,NaN,0,text,para_2
2FQ2014,n,3,14,27,False,2510649,NaN,NaN,0,none,none
2FQ2014,n,3,14,27,False,2510659,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2510669,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2510679,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2510689,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2510699,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2510709,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2510719,370,109,1,text,para_1
2FQ2014,n,3,14,27,False,2510729,372,109,0,text,para_1
2FQ2014,n,3,14,27,False,2510739,370,110,0,text,para_1
2FQ2014,n,3,14,27,False,2510749,370,111,0,text,para_1
2FQ2014,n,3,14,27,False,2510759,370,112,0,text,para_1
2FQ2014,n,3,14,27,False,2510769,372,112,0,text,para_1
2FQ2014,n,3,14,27,False,2510779,372,112,0,text,para_1
2FQ2014,n,3,14,27,False,2510789,372,113,0,text,para_1
2FQ2014,n,3,14,27,False,2510799,371,113,0,text,para_1
2FQ2014,n,3,14,27,False,2510809,371,112,0,text,para_1
2FQ2014,n,3,14,27,False,2510819,372,114,0,text,para_1
2FQ2014,n,3,14,27,False,2510829,372,115,0,text,para_1
2FQ2014,n,3,14,27,False,2510839,373,115,0,text,para_1
2FQ2014,n,3,14,27,False,2510849,373,115,0,text,para_1
2FQ2014,n,3,14,27,False,2510859,372,115,0,text,para_1
2FQ2014,n,3,14,27,False,2510869,373,114,0,text,para_1
2FQ2014,n,3,14,27,False,2510879,397,105,0,text,para_1
2FQ2014,n,3,14,27,False,2510889,NaN,NaN,2,text,para_1
2FQ2014,n,3,14,27,False,2510899,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2510909,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2510919,400,107,1,text,para_1
2FQ2014,n,3,14,27,False,2510929,399,108,0,text,para_1
2FQ2014,n,3,14,27,False,2510939,400,106,0,text,para_1
2FQ2014,n,3,14,27,False,2510949,399,108,0,text,para_1
2FQ2014,n,3,14,27,False,2510959,399,108,0,text,para_1
2FQ2014,n,3,14,27,False,2510969,400,107,0,text,para_1
2FQ2014,n,3,14,27,False,2510979,399,109,0,text,para_1
2FQ2014,n,3,14,27,False,2510989,400,108,0,text,para_1
2FQ2014,n,3,14,27,False,2510999,401,108,0,text,para_1
2FQ2014,n,3,14,27,False,2511009,400,108,0,text,para_1
2FQ2014,n,3,14,27,False,2511019,400,108,0,text,para_1
2FQ2014,n,3,14,27,False,2511029,399,107,0,text,para_1
2FQ2014,n,3,14,27,False,2511039,416,104,0,text,para_1
2FQ2014,n,3,14,27,False,2511049,NaN,NaN,2,text,para_1
2FQ2014,n,3,14,27,False,2511059,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2511069,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2511079,NaN,NaN,0,text,para_1
2FQ2014,n,3,14,27,False,2511089,NaN,NaN,0,text,para_1
