userId,type,country,orderNumber,experimentNumber,training, lineNumber,paragraphNumber,x,z,width,height
MPS15,s,2,15,150,False,1,1,56,66,506.484375,25
MPS15,s,2,15,150,False,2,1,56,103,472.125,25
MPS15,s,2,15,150,False,3,1,56,136,513.078125,25
MPS15,s,2,15,150,False,4,1,56,169,199.234375,25
MPS15,s,2,15,150,False,5,1,56,66,559.578125,25
MPS15,s,2,15,150,False,6,1,56,202,483.046875,25
MPS15,s,2,15,150,False,7,1,56,235,549.3125,25
MPS15,s,2,15,150,False,8,1,56,268,509.453125,25
MPS15,s,2,15,150,False,9,1,56,301,327.5,25
MPS15,s,2,15,150,False,10,1,56,66,0,0
MPS15,s,2,15,150,False,11,2,56,696.90625,489.375,25
MPS15,s,2,15,150,False,12,2,56,696.90625,531.703125,25
MPS15,s,2,15,150,False,13,2,56,733.90625,481.65625,25
MPS15,s,2,15,150,False,14,2,56,766.90625,514.390625,25
MPS15,s,2,15,150,False,15,2,56,799.90625,522.34375,25
MPS15,s,2,15,150,False,16,2,56,832.90625,544.90625,25
MPS15,s,2,15,150,False,17,2,56,865.90625,549.515625,25
MPS15,s,2,15,150,False,18,2,56,898.90625,61.765625,25
MPS15,s,2,15,150,False,19,2,56,696.90625,547.203125,25
MPS15,s,2,15,150,False,20,2,56,931.90625,536.671875,25
MPS15,s,2,15,150,False,21,2,56,964.90625,54.421875,25
MPS15,s,2,15,150,False,22,2,56,696.90625,516.03125,25
MPS15,s,2,15,150,False,23,2,56,997.90625,518.40625,25
MPS15,s,2,15,150,False,24,2,56,1030.90625,525.421875,25
MPS15,s,2,15,150,False,25,2,56,1063.90625,566.65625,25
MPS15,s,2,15,150,False,26,2,56,1096.90625,508.1875,25
MPS15,s,2,15,150,False,27,2,56,1129.90625,410.859375,25
MPS15,s,2,15,150,False,28,2,56,696.90625,0,0
MPS15,s,2,15,150,False,29,3,56,1408.8125,559.046875,25
MPS15,s,2,15,150,False,30,3,56,1445.8125,544.625,25
MPS15,s,2,15,150,False,31,3,56,1478.8125,497.171875,25
MPS15,s,2,15,150,False,32,3,56,1511.8125,536.015625,25
MPS15,s,2,15,150,False,33,3,56,1544.8125,554.0625,25
MPS15,s,2,15,150,False,34,3,56,1577.8125,83.5625,25
MPS15,s,2,15,150,False,35,3,56,1408.8125,532.421875,25
MPS15,s,2,15,150,False,36,3,56,1610.8125,508.890625,25
MPS15,s,2,15,150,False,37,3,56,1643.8125,563.765625,25
MPS15,s,2,15,150,False,38,3,56,1676.8125,472.171875,25
MPS15,s,2,15,150,False,39,3,56,1408.8125,0,0
MPS15,s,2,15,150,False,40,4,56,2063.8125,542.59375,25
MPS15,s,2,15,150,False,41,4,56,2100.8125,517.34375,25
MPS15,s,2,15,150,False,42,4,56,2133.8125,473.015625,25
MPS15,s,2,15,150,False,43,4,56,2063.8125,551.953125,25
MPS15,s,2,15,150,False,44,4,56,2166.8125,480.46875,25
MPS15,s,2,15,150,False,45,4,56,2199.8125,533.296875,25
MPS15,s,2,15,150,False,46,4,56,2232.8125,502.484375,25
MPS15,s,2,15,150,False,47,4,56,2265.8125,516,25
MPS15,s,2,15,150,False,48,4,56,2298.8125,543.609375,25
MPS15,s,2,15,150,False,49,4,56,2331.8125,213.9375,25
MPS15,s,2,15,150,False,50,4,56,2063.8125,0,0
MPS15,s,2,15,150,False,51,5,56,2589.71875,525.578125,25
MPS15,s,2,15,150,False,52,5,56,2626.71875,563.5,25
MPS15,s,2,15,150,False,53,5,56,2659.71875,515.453125,25
MPS15,s,2,15,150,False,54,5,56,2692.71875,251.15625,25
MPS15,s,2,15,150,False,55,5,56,2589.71875,549,25
MPS15,s,2,15,150,False,56,5,56,2725.71875,491.546875,25
MPS15,s,2,15,150,False,57,5,56,2758.71875,520.359375,25
MPS15,s,2,15,150,False,58,5,56,2791.71875,543.546875,25
MPS15,s,2,15,150,False,59,5,56,2824.71875,546.734375,25
MPS15,s,2,15,150,False,60,5,56,2857.71875,530.0625,25
MPS15,s,2,15,150,False,61,5,56,2589.71875,548.734375,25
MPS15,s,2,15,150,False,62,5,56,2923.71875,546.4375,25
MPS15,s,2,15,150,False,63,5,56,2956.71875,566.265625,25
MPS15,s,2,15,150,False,64,5,56,2989.71875,539.203125,25
MPS15,s,2,15,150,False,65,5,56,3022.71875,560.59375,25
MPS15,s,2,15,150,False,66,5,56,3055.71875,524.3125,25
MPS15,s,2,15,150,False,67,5,56,3088.71875,166.46875,25
MPS15,s,2,15,150,False,68,5,56,2589.71875,0,0
MPS15,s,2,15,150,False,69,6,56,3384.625,506.59375,25
MPS15,s,2,15,150,False,70,6,56,3421.625,501.8125,25
MPS15,s,2,15,150,False,71,6,68.296875,3454.625,532.890625,25
MPS15,s,2,15,150,False,72,6,56,3487.625,555.171875,25
MPS15,s,2,15,150,False,73,6,56,3520.625,554.15625,25
MPS15,s,2,15,150,False,74,6,56,3553.625,531.53125,25
MPS15,s,2,15,150,False,75,6,56,3586.625,455.125,25
MPS15,s,2,15,150,False,76,6,56,3384.625,0,0
MPS15,s,2,15,150,False,77,7,56,3818.625,508.453125,25
MPS15,s,2,15,150,False,78,7,56,3855.625,568.140625,25
MPS15,s,2,15,150,False,79,7,56,3888.625,509.375,25
MPS15,s,2,15,150,False,80,7,68.296875,3921.625,530.28125,25
MPS15,s,2,15,150,False,81,7,56,3954.625,316.921875,25
MPS15,s,2,15,150,False,82,7,56,3818.625,548.75,25
MPS15,s,2,15,150,False,83,7,56,3987.625,533.703125,25
MPS15,s,2,15,150,False,84,7,56,4020.625,545.578125,25
MPS15,s,2,15,150,False,85,7,56,4053.625,438.015625,25
MPS15,s,2,15,150,False,86,7,56,3818.625,517,25
MPS15,s,2,15,150,False,87,7,56,4086.625,538.3125,25
MPS15,s,2,15,150,False,88,7,68.5625,4119.625,553.671875,25
MPS15,s,2,15,150,False,89,7,56,4152.625,564.90625,25
MPS15,s,2,15,150,False,90,7,56,4185.625,533.34375,25
MPS15,s,2,15,150,False,91,7,56,4218.625,535.546875,25
MPS15,s,2,15,150,False,92,7,56,4251.625,481.578125,25
MPS15,s,2,15,150,False,93,7,56,4284.625,494.359375,25
MPS15,s,2,15,150,False,94,7,56,4317.625,521.203125,25
MPS15,s,2,15,150,False,95,7,56,4350.625,469.578125,25
MPS15,s,2,15,150,False,96,7,56,3818.625,0,0
MPS15,s,2,15,150,False,97,8,56,4788.53125,529.828125,25
MPS15,s,2,15,150,False,98,8,56,4825.53125,536.703125,25
MPS15,s,2,15,150,False,99,8,56,4858.53125,59.078125,25
MPS15,s,2,15,150,False,100,8,56,4788.53125,525.6875,25
MPS15,s,2,15,150,False,101,8,56,4891.53125,546.421875,25
MPS15,s,2,15,150,False,102,8,56,4924.53125,546.859375,25
MPS15,s,2,15,150,False,103,8,56,4957.53125,552.265625,25
MPS15,s,2,15,150,False,104,8,56,4990.53125,524.09375,25
MPS15,s,2,15,150,False,105,8,56,5023.53125,554.28125,25
MPS15,s,2,15,150,False,106,8,56,5056.53125,568.359375,25
