userId,type,country,orderNumber,experimentNumber,training, timestamp,x,y,events(start fixation = 1 start saccade = 2),contentType,content
6MDH09,c,4,9,91,False,5476963,309,345,0,text,para_1
6MDH09,c,4,9,91,False,5476987,309,341,0,text,para_1
6MDH09,c,4,9,91,False,5476999,310,340,0,text,para_1
6MDH09,c,4,9,91,False,5477011,310,337,0,text,para_1
6MDH09,c,4,9,91,False,5477023,311,337,0,text,para_1
6MDH09,c,4,9,91,False,5477035,312,336,0,text,para_1
6MDH09,c,4,9,91,False,5477047,312,334,0,text,para_1
6MDH09,c,4,9,91,False,5477059,312,333,0,text,para_1
6MDH09,c,4,9,91,False,5477071,312,332,0,text,para_1
6MDH09,c,4,9,91,False,5477083,313,330,0,text,para_1
6MDH09,c,4,9,91,False,5477095,314,331,0,text,para_1
6MDH09,c,4,9,91,False,5477107,314,331,0,text,para_1
6MDH09,c,4,9,91,False,5477119,428,513,0,text,para_2
6MDH09,c,4,9,91,False,5477131,428,513,0,text,para_2
6MDH09,c,4,9,91,False,5477143,428,514,0,text,para_2
6MDH09,c,4,9,91,False,5477155,429,517,0,text,para_2
6MDH09,c,4,9,91,False,5477167,428,517,0,text,para_2
6MDH09,c,4,9,91,False,5477179,428,517,0,text,para_2
6MDH09,c,4,9,91,False,5477191,428,516,0,text,para_2
6MDH09,c,4,9,91,False,5477203,427,517,0,text,para_2
6MDH09,c,4,9,91,False,5477215,427,517,0,text,para_2
6MDH09,c,4,9,91,False,5477227,428,519,0,text,para_2
6MDH09,c,4,9,91,False,5477239,428,519,0,text,para_2
6MDH09,c,4,9,91,False,5477251,428,519,0,text,para_2
6MDH09,c,4,9,91,False,5477263,429,519,0,text,para_2
6MDH09,c,4,9,91,False,5477275,429,519,0,text,para_2
6MDH09,c,4,9,91,False,5477287,429,519,0,text,para_2
6MDH09,c,4,9,91,False,5477299,430,519,0,text,para_2
6MDH09,c,4,9,91,False,5477311,430,519,0,text,para_2
6MDH09,c,4,9,91,False,5477323,431,519,0,text,para_2
6MDH09,c,4,9,91,False,5477335,431,519,0,text,para_2
6MDH09,c,4,9,91,False,5477347,431,519,0,text,para_2
6MDH09,c,4,9,91,False,5477359,432,518,0,text,para_2
6MDH09,c,4,9,91,False,5477371,431,518,0,text,para_2
6MDH09,c,4,9,91,False,5477383,431,518,0,text,para_2
6MDH09,c,4,9,91,False,5477395,432,517,0,text,para_2
6MDH09,c,4,9,91,False,5477407,431,518,0,text,para_2
6MDH09,c,4,9,91,False,5477419,431,518,0,text,para_2
6MDH09,c,4,9,91,False,5477431,431,518,0,text,para_2
6MDH09,c,4,9,91,False,5477443,430,518,0,text,para_2
6MDH09,c,4,9,91,False,5477455,431,519,0,text,para_2
6MDH09,c,4,9,91,False,5477467,431,519,0,text,para_2
6MDH09,c,4,9,91,False,5477479,431,518,0,text,para_2
6MDH09,c,4,9,91,False,5477491,431,518,0,text,para_2
6MDH09,c,4,9,91,False,5477503,431,519,0,text,para_2
6MDH09,c,4,9,91,False,5477515,431,519,0,text,para_2
6MDH09,c,4,9,91,False,5477527,431,518,0,text,para_2
6MDH09,c,4,9,91,False,5477539,431,519,0,text,para_2
6MDH09,c,4,9,91,False,5477551,431,519,0,text,para_2
6MDH09,c,4,9,91,False,5477563,431,520,0,text,para_2
6MDH09,c,4,9,91,False,5477575,431,520,0,text,para_2
6MDH09,c,4,9,91,False,5477587,432,520,0,text,para_2
6MDH09,c,4,9,91,False,5477599,431,520,0,text,para_2
6MDH09,c,4,9,91,False,5477611,430,520,0,text,para_2
6MDH09,c,4,9,91,False,5477623,430,521,0,text,para_2
6MDH09,c,4,9,91,False,5477635,430,521,0,text,para_2
6MDH09,c,4,9,91,False,5477647,430,521,0,text,para_2
6MDH09,c,4,9,91,False,5477659,430,519,0,text,para_2
6MDH09,c,4,9,91,False,5477671,429,519,0,text,para_2
6MDH09,c,4,9,91,False,5477683,429,519,0,text,para_2
6MDH09,c,4,9,91,False,5477695,429,518,0,text,para_2
6MDH09,c,4,9,91,False,5477707,429,516,0,text,para_2
6MDH09,c,4,9,91,False,5477719,397,487,0,text,para_2
6MDH09,c,4,9,91,False,5477731,NaN,NaN,2,none,none
6MDH09,c,4,9,91,False,5477743,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5477755,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5477767,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5477779,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5477791,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5477803,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5477815,261,128,1,text,para_1
6MDH09,c,4,9,91,False,5477827,267,131,0,text,para_1
6MDH09,c,4,9,91,False,5477839,268,135,0,text,para_1
6MDH09,c,4,9,91,False,5477851,270,140,0,text,para_1
6MDH09,c,4,9,91,False,5477863,271,144,0,text,para_1
6MDH09,c,4,9,91,False,5477875,272,146,0,text,para_1
6MDH09,c,4,9,91,False,5477887,273,147,0,text,para_1
6MDH09,c,4,9,91,False,5477899,274,147,0,text,para_1
6MDH09,c,4,9,91,False,5477911,237,146,0,text,para_1
6MDH09,c,4,9,91,False,5477923,NaN,NaN,2,text,para_1
6MDH09,c,4,9,91,False,5477935,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5477947,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5477959,197,124,1,text,para_1
6MDH09,c,4,9,91,False,5477971,197,122,0,text,para_1
6MDH09,c,4,9,91,False,5477983,199,121,0,text,para_1
6MDH09,c,4,9,91,False,5477995,200,119,0,text,para_1
6MDH09,c,4,9,91,False,5478007,200,119,0,text,para_1
6MDH09,c,4,9,91,False,5478019,201,117,0,text,para_1
6MDH09,c,4,9,91,False,5478031,202,117,0,text,para_1
6MDH09,c,4,9,91,False,5478043,205,106,0,text,para_1
6MDH09,c,4,9,91,False,5478055,NaN,NaN,2,text,para_1
6MDH09,c,4,9,91,False,5478067,NaN,NaN,0,none,none
6MDH09,c,4,9,91,False,5478079,NaN,NaN,0,none,none
6MDH09,c,4,9,91,False,5478091,228,54,1,none,none
6MDH09,c,4,9,91,False,5478103,228,52,0,none,none
6MDH09,c,4,9,91,False,5478115,230,52,0,none,none
6MDH09,c,4,9,91,False,5478127,230,54,0,none,none
6MDH09,c,4,9,91,False,5478139,230,54,0,none,none
6MDH09,c,4,9,91,False,5478151,230,55,0,none,none
6MDH09,c,4,9,91,False,5478163,230,56,0,none,none
6MDH09,c,4,9,91,False,5478175,231,56,0,none,none
6MDH09,c,4,9,91,False,5478187,231,56,0,none,none
6MDH09,c,4,9,91,False,5478199,231,56,0,none,none
6MDH09,c,4,9,91,False,5478211,231,56,0,none,none
6MDH09,c,4,9,91,False,5478223,231,56,0,none,none
6MDH09,c,4,9,91,False,5478235,231,56,0,none,none
6MDH09,c,4,9,91,False,5478247,232,55,0,none,none
6MDH09,c,4,9,91,False,5478259,232,55,0,none,none
6MDH09,c,4,9,91,False,5478271,231,54,0,none,none
6MDH09,c,4,9,91,False,5478283,231,54,0,none,none
6MDH09,c,4,9,91,False,5478295,231,53,0,none,none
6MDH09,c,4,9,91,False,5478307,232,53,0,none,none
6MDH09,c,4,9,91,False,5478319,281,50,0,none,none
6MDH09,c,4,9,91,False,5478331,NaN,NaN,2,none,none
6MDH09,c,4,9,91,False,5478343,NaN,NaN,0,none,none
6MDH09,c,4,9,91,False,5478355,NaN,NaN,0,none,none
6MDH09,c,4,9,91,False,5478367,NaN,NaN,0,none,none
6MDH09,c,4,9,91,False,5478379,NaN,NaN,0,none,none
6MDH09,c,4,9,91,False,5478391,NaN,NaN,0,none,none
6MDH09,c,4,9,91,False,5478403,NaN,NaN,0,none,none
6MDH09,c,4,9,91,False,5478415,669,43,1,none,none
6MDH09,c,4,9,91,False,5478427,669,45,0,none,none
6MDH09,c,4,9,91,False,5478439,668,45,0,none,none
6MDH09,c,4,9,91,False,5478451,667,47,0,none,none
6MDH09,c,4,9,91,False,5478463,666,47,0,none,none
6MDH09,c,4,9,91,False,5478475,666,47,0,none,none
6MDH09,c,4,9,91,False,5478487,665,48,0,none,none
6MDH09,c,4,9,91,False,5478499,665,49,0,none,none
6MDH09,c,4,9,91,False,5478511,664,50,0,none,none
6MDH09,c,4,9,91,False,5478523,664,50,0,none,none
6MDH09,c,4,9,91,False,5478535,664,50,0,none,none
6MDH09,c,4,9,91,False,5478547,664,50,0,none,none
6MDH09,c,4,9,91,False,5478559,663,50,0,none,none
6MDH09,c,4,9,91,False,5478571,664,50,0,none,none
6MDH09,c,4,9,91,False,5478583,664,50,0,none,none
6MDH09,c,4,9,91,False,5478595,664,49,0,none,none
6MDH09,c,4,9,91,False,5478607,664,49,0,none,none
6MDH09,c,4,9,91,False,5478619,664,49,0,none,none
6MDH09,c,4,9,91,False,5478631,663,48,0,none,none
6MDH09,c,4,9,91,False,5478643,663,49,0,none,none
6MDH09,c,4,9,91,False,5478655,663,49,0,none,none
6MDH09,c,4,9,91,False,5478667,663,48,0,none,none
6MDH09,c,4,9,91,False,5478679,663,48,0,none,none
6MDH09,c,4,9,91,False,5478691,663,48,0,none,none
6MDH09,c,4,9,91,False,5478703,661,49,0,none,none
6MDH09,c,4,9,91,False,5478715,661,50,0,none,none
6MDH09,c,4,9,91,False,5478727,661,50,0,none,none
6MDH09,c,4,9,91,False,5478739,661,50,0,none,none
6MDH09,c,4,9,91,False,5478751,660,51,0,none,none
6MDH09,c,4,9,91,False,5478763,659,52,0,none,none
6MDH09,c,4,9,91,False,5478775,659,53,0,none,none
6MDH09,c,4,9,91,False,5478787,659,53,0,none,none
6MDH09,c,4,9,91,False,5478799,658,53,0,none,none
6MDH09,c,4,9,91,False,5478811,658,54,0,none,none
6MDH09,c,4,9,91,False,5478823,658,54,0,none,none
6MDH09,c,4,9,91,False,5478835,657,53,0,none,none
6MDH09,c,4,9,91,False,5478847,657,54,0,none,none
6MDH09,c,4,9,91,False,5478859,657,52,0,none,none
6MDH09,c,4,9,91,False,5478871,657,53,0,none,none
6MDH09,c,4,9,91,False,5478883,658,53,0,none,none
6MDH09,c,4,9,91,False,5478895,658,53,0,none,none
6MDH09,c,4,9,91,False,5478907,658,53,0,none,none
6MDH09,c,4,9,91,False,5478919,658,52,0,none,none
6MDH09,c,4,9,91,False,5478931,657,53,0,none,none
6MDH09,c,4,9,91,False,5478943,614,58,0,none,none
6MDH09,c,4,9,91,False,5478955,NaN,NaN,2,text,para_1
6MDH09,c,4,9,91,False,5478967,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5478979,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5478991,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5479003,NaN,NaN,0,text,para_1
6MDH09,c,4,9,91,False,5479015,430,75,1,text,para_1
6MDH09,c,4,9,91,False,5479027,430,74,0,text,para_1
