userId,type,country,orderNumber,experimentNumber,training, timestamp,x,y,events(start fixation = 1 start saccade = 2),contentType,content
18MDM19,e,2,19,144,False,12467674,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12467686,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12467698,424,1965,1,text,para_5
18MDM19,e,2,19,144,False,12467710,424,1963,0,text,para_5
18MDM19,e,2,19,144,False,12467722,422,1965,0,text,para_5
18MDM19,e,2,19,144,False,12467734,417,1967,0,text,para_5
18MDM19,e,2,19,144,False,12467746,415,1964,0,text,para_5
18MDM19,e,2,19,144,False,12467758,NaN,NaN,2,none,none
18MDM19,e,2,19,144,False,12467770,NaN,NaN,0,none,none
18MDM19,e,2,19,144,False,12467782,NaN,NaN,0,none,none
18MDM19,e,2,19,144,False,12467794,NaN,NaN,0,none,none
18MDM19,e,2,19,144,False,12467806,NaN,NaN,0,none,none
18MDM19,e,2,19,144,False,12467818,NaN,NaN,0,none,none
18MDM19,e,2,19,144,False,12467830,NaN,NaN,0,none,none
18MDM19,e,2,19,144,False,12467842,NaN,NaN,0,none,none
18MDM19,e,2,19,144,False,12467854,NaN,NaN,0,text,para_6
18MDM19,e,2,19,144,False,12467866,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12467878,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12467890,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12467902,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12467914,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12467926,454,1967,1,text,para_5
18MDM19,e,2,19,144,False,12467938,454,1965,0,text,para_5
18MDM19,e,2,19,144,False,12467950,453,1963,0,text,para_5
18MDM19,e,2,19,144,False,12467962,454,1961,0,text,para_5
18MDM19,e,2,19,144,False,12467974,454,1962,0,text,para_5
18MDM19,e,2,19,144,False,12467986,454,1963,0,text,para_5
18MDM19,e,2,19,144,False,12467998,453,1963,0,text,para_5
18MDM19,e,2,19,144,False,12468010,453,1962,0,text,para_5
18MDM19,e,2,19,144,False,12468022,454,1961,0,text,para_5
18MDM19,e,2,19,144,False,12468034,454,1961,0,text,para_5
18MDM19,e,2,19,144,False,12468046,453,1960,0,text,para_5
18MDM19,e,2,19,144,False,12468058,453,1960,0,text,para_5
18MDM19,e,2,19,144,False,12468070,453,1960,0,text,para_5
18MDM19,e,2,19,144,False,12468082,454,1961,0,text,para_5
18MDM19,e,2,19,144,False,12468094,454,1961,0,text,para_5
18MDM19,e,2,19,144,False,12468106,454,1963,0,text,para_5
18MDM19,e,2,19,144,False,12468118,454,1961,0,text,para_5
18MDM19,e,2,19,144,False,12468130,454,1962,0,text,para_5
18MDM19,e,2,19,144,False,12468142,454,1961,0,text,para_5
18MDM19,e,2,19,144,False,12468154,453,1961,0,text,para_5
18MDM19,e,2,19,144,False,12468166,455,1961,0,text,para_5
18MDM19,e,2,19,144,False,12468178,455,1960,0,text,para_5
18MDM19,e,2,19,144,False,12468190,460,1959,0,text,para_5
18MDM19,e,2,19,144,False,12468202,NaN,NaN,2,text,para_5
18MDM19,e,2,19,144,False,12468214,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12468226,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12468238,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12468250,538,1960,1,text,para_5
18MDM19,e,2,19,144,False,12468262,538,1960,0,text,para_5
18MDM19,e,2,19,144,False,12468274,537,1959,0,text,para_5
18MDM19,e,2,19,144,False,12468286,537,1958,0,text,para_5
18MDM19,e,2,19,144,False,12468298,538,1960,0,text,para_5
18MDM19,e,2,19,144,False,12468310,537,1960,0,text,para_5
18MDM19,e,2,19,144,False,12468322,536,1961,0,text,para_5
18MDM19,e,2,19,144,False,12468334,536,1960,0,text,para_5
18MDM19,e,2,19,144,False,12468346,537,1962,0,text,para_5
18MDM19,e,2,19,144,False,12468358,537,1960,0,text,para_5
18MDM19,e,2,19,144,False,12468370,544,1961,0,text,para_5
18MDM19,e,2,19,144,False,12468382,NaN,NaN,2,text,para_5
18MDM19,e,2,19,144,False,12468394,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12468406,NaN,NaN,0,text,para_5
18MDM19,e,2,19,144,False,12468418,560,1961,1,text,para_5
18MDM19,e,2,19,144,False,12468430,560,1959,0,text,para_5
18MDM19,e,2,19,144,False,12468442,560,1960,0,text,para_5
