userId,type,country,orderNumber,experimentNumber,training, lineNumber,paragraphNumber,x,z,width,height
2FS2116,e,4,16,47,False,1,1,56,66,532.40625,25
2FS2116,e,4,16,47,False,2,1,56,103,564.859375,25
2FS2116,e,4,16,47,False,3,1,56,136,557.921875,25
2FS2116,e,4,16,47,False,4,1,56,169,252,25
2FS2116,e,4,16,47,False,5,1,56,66,530.90625,25
2FS2116,e,4,16,47,False,6,1,56,202,546.6875,25
2FS2116,e,4,16,47,False,7,1,56,235,538.46875,25
2FS2116,e,4,16,47,False,8,1,56,268,522.953125,25
2FS2116,e,4,16,47,False,9,1,56,301,290.5625,25
2FS2116,e,4,16,47,False,10,1,56,66,556.796875,25
2FS2116,e,4,16,47,False,11,1,56,334,567.703125,25
2FS2116,e,4,16,47,False,12,1,56,367,445.28125,25
2FS2116,e,4,16,47,False,13,1,56,66,0,0
2FS2116,e,4,16,47,False,14,2,56,467,547.4375,25
2FS2116,e,4,16,47,False,15,2,56,504,566.09375,25
2FS2116,e,4,16,47,False,16,2,56,537,566.3125,25
2FS2116,e,4,16,47,False,17,2,56,570,525.484375,25
2FS2116,e,4,16,47,False,18,2,56,467,498.40625,25
2FS2116,e,4,16,47,False,19,2,56,636,566.75,25
2FS2116,e,4,16,47,False,20,2,56,669,564.34375,25
2FS2116,e,4,16,47,False,21,2,56,702,536.96875,25
2FS2116,e,4,16,47,False,22,2,56,735,527.203125,25
2FS2116,e,4,16,47,False,23,2,56,768,496.328125,25
2FS2116,e,4,16,47,False,24,2,56,801,525.078125,25
2FS2116,e,4,16,47,False,25,2,56,834,494.171875,25
2FS2116,e,4,16,47,False,26,2,56,867,516.640625,25
2FS2116,e,4,16,47,False,27,2,56,900,132.6875,25
2FS2116,e,4,16,47,False,28,2,56,467,0,0
2FS2116,e,4,16,47,False,29,3,56,1000,566.265625,25
2FS2116,e,4,16,47,False,30,3,56,1037,537.4375,25
2FS2116,e,4,16,47,False,31,3,56,1070,564.890625,25
2FS2116,e,4,16,47,False,32,3,56,1103,523.1875,25
2FS2116,e,4,16,47,False,33,3,56,1136,560.359375,25
2FS2116,e,4,16,47,False,34,3,56,1169,566.5625,25
2FS2116,e,4,16,47,False,35,3,56,1202,467.90625,25
2FS2116,e,4,16,47,False,36,3,56,1235,533.875,25
2FS2116,e,4,16,47,False,37,3,56,1268,557.25,25
2FS2116,e,4,16,47,False,38,3,56,1301,544.828125,25
2FS2116,e,4,16,47,False,39,3,56,1334,555.71875,25
2FS2116,e,4,16,47,False,40,3,56,1367,87.359375,25
2FS2116,e,4,16,47,False,41,3,56,1000,0,0
2FS2116,e,4,16,47,False,42,4,56,1467,526.59375,25
2FS2116,e,4,16,47,False,43,4,56,1504,513.28125,25
2FS2116,e,4,16,47,False,44,4,56,1537,510.640625,25
2FS2116,e,4,16,47,False,45,4,56,1570,498.90625,25
2FS2116,e,4,16,47,False,46,4,56,1603,566.375,25
2FS2116,e,4,16,47,False,47,4,56,1636,561.515625,25
2FS2116,e,4,16,47,False,48,4,56,1669,544.09375,25
2FS2116,e,4,16,47,False,49,4,56,1702,503.3125,25
2FS2116,e,4,16,47,False,50,4,56,1735,470.796875,25
2FS2116,e,4,16,47,False,51,4,56,1768,274.0625,25
2FS2116,e,4,16,47,False,52,4,56,1467,513.734375,25
2FS2116,e,4,16,47,False,53,4,56,1801,565.59375,25
2FS2116,e,4,16,47,False,54,4,56,1834,567.390625,25
2FS2116,e,4,16,47,False,55,4,56,1867,525.609375,25
2FS2116,e,4,16,47,False,56,4,56,1900,555.71875,25
2FS2116,e,4,16,47,False,57,4,56,1933,554.671875,25
2FS2116,e,4,16,47,False,58,4,56,1966,520.5625,25
2FS2116,e,4,16,47,False,59,4,56,1999,553.953125,25
2FS2116,e,4,16,47,False,60,4,56,2032,427.515625,25
2FS2116,e,4,16,47,False,61,4,56,2065,562.421875,25
2FS2116,e,4,16,47,False,62,4,56,2098,264.171875,25
2FS2116,e,4,16,47,False,63,4,56,1467,0,0
2FS2116,e,4,16,47,False,64,5,56,2198,517.125,25
2FS2116,e,4,16,47,False,65,5,56,2235,539.59375,25
2FS2116,e,4,16,47,False,66,5,56,2268,280,25
2FS2116,e,4,16,47,False,67,5,56,2198,507.8125,25
2FS2116,e,4,16,47,False,68,5,56,2301,492.390625,25
2FS2116,e,4,16,47,False,69,5,56,2334,483.84375,25
2FS2116,e,4,16,47,False,70,5,56,2367,470.9375,25
2FS2116,e,4,16,47,False,71,5,56,2400,547.640625,25
2FS2116,e,4,16,47,False,72,5,56,2433,548.46875,25
2FS2116,e,4,16,47,False,73,5,56,2466,530.6875,25
2FS2116,e,4,16,47,False,74,5,56,2499,83.34375,25
2FS2116,e,4,16,47,False,75,5,56,2198,567.828125,25
2FS2116,e,4,16,47,False,76,5,56,2532,555.984375,25
2FS2116,e,4,16,47,False,77,5,56,2565,553.1875,25
2FS2116,e,4,16,47,False,78,5,56,2598,526.515625,25
2FS2116,e,4,16,47,False,79,5,56,2631,535.328125,25
2FS2116,e,4,16,47,False,80,5,56,2664,511.953125,25
2FS2116,e,4,16,47,False,81,5,56,2697,555.78125,25
2FS2116,e,4,16,47,False,82,5,56,2730,389.921875,25
2FS2116,e,4,16,47,False,83,5,56,2198,555.109375,25
2FS2116,e,4,16,47,False,84,5,56,2763,503.484375,25
2FS2116,e,4,16,47,False,85,5,56,2796,514.4375,25
2FS2116,e,4,16,47,False,86,5,68.328125,2829,518.875,25
2FS2116,e,4,16,47,False,87,5,56,2862,454.515625,25
