userId,type,country,orderNumber,experimentNumber,training, timestamp,x,y,events(start fixation = 1 start saccade = 2),contentType,content
1MQ2201,n,0,1,5,False,3634210,484,7,1,none,none
1MQ2201,n,0,1,5,False,3634222,483,7,0,none,none
1MQ2201,n,0,1,5,False,3634234,483,7,0,none,none
1MQ2201,n,0,1,5,False,3634246,484,7,0,none,none
1MQ2201,n,0,1,5,False,3634258,486,7,0,none,none
1MQ2201,n,0,1,5,False,3634270,484,7,0,none,none
1MQ2201,n,0,1,5,False,3634282,487,7,0,none,none
1MQ2201,n,0,1,5,False,3634294,485,6,0,none,none
1MQ2201,n,0,1,5,False,3634306,486,6,0,none,none
1MQ2201,n,0,1,5,False,3634318,485,5,0,none,none
1MQ2201,n,0,1,5,False,3634330,487,5,0,none,none
1MQ2201,n,0,1,5,False,3634342,485,5,0,none,none
1MQ2201,n,0,1,5,False,3634354,484,5,0,none,none
1MQ2201,n,0,1,5,False,3634366,484,5,0,none,none
1MQ2201,n,0,1,5,False,3634378,484,5,0,none,none
1MQ2201,n,0,1,5,False,3634390,485,6,0,none,none
1MQ2201,n,0,1,5,False,3634402,485,6,0,none,none
1MQ2201,n,0,1,5,False,3634414,486,6,0,none,none
1MQ2201,n,0,1,5,False,3634426,486,6,0,none,none
1MQ2201,n,0,1,5,False,3634438,486,6,0,none,none
1MQ2201,n,0,1,5,False,3634450,485,6,0,none,none
1MQ2201,n,0,1,5,False,3634462,485,7,0,none,none
1MQ2201,n,0,1,5,False,3634474,486,7,0,none,none
1MQ2201,n,0,1,5,False,3634486,487,7,0,none,none
1MQ2201,n,0,1,5,False,3634498,486,7,0,none,none
1MQ2201,n,0,1,5,False,3634510,485,7,0,none,none
1MQ2201,n,0,1,5,False,3634522,487,7,0,none,none
1MQ2201,n,0,1,5,False,3634534,487,7,0,none,none
1MQ2201,n,0,1,5,False,3634546,487,6,0,none,none
1MQ2201,n,0,1,5,False,3634558,483,11,0,none,none
1MQ2201,n,0,1,5,False,3634570,NaN,NaN,2,none,none
1MQ2201,n,0,1,5,False,3634582,NaN,NaN,0,text,para_1
1MQ2201,n,0,1,5,False,3634594,NaN,NaN,0,text,para_1
1MQ2201,n,0,1,5,False,3634606,NaN,NaN,0,text,para_1
1MQ2201,n,0,1,5,False,3634618,428,149,1,text,para_1
1MQ2201,n,0,1,5,False,3634630,428,150,0,text,para_1
1MQ2201,n,0,1,5,False,3634642,429,148,0,text,para_1
1MQ2201,n,0,1,5,False,3634654,429,149,0,text,para_1
1MQ2201,n,0,1,5,False,3634666,430,149,0,text,para_1
1MQ2201,n,0,1,5,False,3634678,430,149,0,text,para_1
1MQ2201,n,0,1,5,False,3634690,430,148,0,text,para_1
1MQ2201,n,0,1,5,False,3634702,431,148,0,text,para_1
1MQ2201,n,0,1,5,False,3634714,431,148,0,text,para_1
1MQ2201,n,0,1,5,False,3634726,432,148,0,text,para_1
1MQ2201,n,0,1,5,False,3634738,414,136,0,text,para_1
1MQ2201,n,0,1,5,False,3634750,NaN,NaN,2,text,para_1
1MQ2201,n,0,1,5,False,3634762,NaN,NaN,0,text,para_1
1MQ2201,n,0,1,5,False,3634774,NaN,NaN,0,text,para_1
1MQ2201,n,0,1,5,False,3634786,385,104,1,text,para_1
1MQ2201,n,0,1,5,False,3634798,480,126,0,text,para_1
1MQ2201,n,0,1,5,False,3634810,385,165,0,text,para_1
1MQ2201,n,0,1,5,False,3634822,385,165,0,text,para_1
1MQ2201,n,0,1,5,False,3634834,385,166,0,text,para_1
1MQ2201,n,0,1,5,False,3634846,385,167,0,text,para_1
1MQ2201,n,0,1,5,False,3634858,386,166,0,text,para_1
1MQ2201,n,0,1,5,False,3634870,386,165,0,text,para_1
1MQ2201,n,0,1,5,False,3634882,386,165,0,text,para_1
1MQ2201,n,0,1,5,False,3634894,386,166,0,text,para_1
1MQ2201,n,0,1,5,False,3634906,387,165,0,text,para_1
1MQ2201,n,0,1,5,False,3634918,386,164,0,text,para_1
1MQ2201,n,0,1,5,False,3634930,387,164,0,text,para_1
1MQ2201,n,0,1,5,False,3634942,387,165,0,text,para_1
1MQ2201,n,0,1,5,False,3634954,387,163,0,text,para_1
1MQ2201,n,0,1,5,False,3634966,388,162,0,text,para_1
1MQ2201,n,0,1,5,False,3634978,388,162,0,text,para_1
1MQ2201,n,0,1,5,False,3634990,388,162,0,text,para_1
1MQ2201,n,0,1,5,False,3635002,389,161,0,text,para_1
1MQ2201,n,0,1,5,False,3635014,389,161,0,text,para_1
1MQ2201,n,0,1,5,False,3635026,388,160,0,text,para_1
1MQ2201,n,0,1,5,False,3635038,388,160,0,text,para_1
1MQ2201,n,0,1,5,False,3635050,389,160,0,text,para_1
1MQ2201,n,0,1,5,False,3635062,388,160,0,text,para_1
1MQ2201,n,0,1,5,False,3635074,389,160,0,text,para_1
1MQ2201,n,0,1,5,False,3635086,390,149,0,text,para_1
1MQ2201,n,0,1,5,False,3635098,NaN,NaN,2,text,para_1
1MQ2201,n,0,1,5,False,3635110,NaN,NaN,0,text,para_1
1MQ2201,n,0,1,5,False,3635122,NaN,NaN,0,text,para_1
1MQ2201,n,0,1,5,False,3635134,NaN,NaN,0,text,para_1
1MQ2201,n,0,1,5,False,3635146,447,96,1,text,para_1
1MQ2201,n,0,1,5,False,3635158,446,96,0,text,para_1
1MQ2201,n,0,1,5,False,3635170,445,96,0,text,para_1
1MQ2201,n,0,1,5,False,3635182,444,96,0,text,para_1
1MQ2201,n,0,1,5,False,3635194,445,95,0,text,para_1
1MQ2201,n,0,1,5,False,3635206,445,96,0,text,para_1
1MQ2201,n,0,1,5,False,3635218,445,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635230,445,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635242,446,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635254,446,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635266,446,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635278,446,95,0,text,para_1
1MQ2201,n,0,1,5,False,3635290,446,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635302,446,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635314,446,95,0,text,para_1
1MQ2201,n,0,1,5,False,3635326,446,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635338,446,95,0,text,para_1
1MQ2201,n,0,1,5,False,3635350,445,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635362,444,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635374,445,93,0,text,para_1
1MQ2201,n,0,1,5,False,3635386,445,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635398,445,93,0,text,para_1
1MQ2201,n,0,1,5,False,3635410,445,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635422,444,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635434,445,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635446,446,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635458,445,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635470,444,94,0,text,para_1
1MQ2201,n,0,1,5,False,3635482,444,93,0,text,para_1
1MQ2201,n,0,1,5,False,3635494,445,92,0,text,para_1
1MQ2201,n,0,1,5,False,3635506,444,92,0,text,para_1
1MQ2201,n,0,1,5,False,3635518,443,93,0,text,para_1
1MQ2201,n,0,1,5,False,3635530,444,93,0,text,para_1
1MQ2201,n,0,1,5,False,3635542,460,127,0,text,para_1
